Trapezoidal, 2.000000, 1, 1, 0.000214, 0.000214
Trapezoidal, 2.000000, 1, 1, 0.000211, 0.000211
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000210, 0.000210
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000282, 0.000282
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000201, 0.000201
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000206, 0.000206
Trapezoidal, 2.000000, 1, 1, 0.000258, 0.000258
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000202, 0.000202
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000201, 0.000201
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000206, 0.000206
Trapezoidal, 2.000000, 1, 1, 0.000201, 0.000201
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000245, 0.000245
Trapezoidal, 2.000000, 1, 1, 0.000210, 0.000210
Trapezoidal, 2.000000, 1, 1, 0.000202, 0.000202
Trapezoidal, 2.000000, 1, 1, 0.000202, 0.000202
Trapezoidal, 2.000000, 1, 1, 0.000202, 0.000202
Trapezoidal, 2.000000, 1, 1, 0.000200, 0.000200
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000207, 0.000207
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000201, 0.000201
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000202, 0.000202
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000202, 0.000202
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000206, 0.000206
Trapezoidal, 2.000000, 1, 1, 0.000199, 0.000199
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000254, 0.000254
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000202, 0.000202
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000206, 0.000206
Trapezoidal, 2.000000, 1, 1, 0.000263, 0.000263
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000232, 0.000232
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000200, 0.000200
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000207, 0.000207
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000201, 0.000201
Trapezoidal, 2.000000, 1, 1, 0.000210, 0.000210
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000202, 0.000202
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000204, 0.000204
Trapezoidal, 2.000000, 1, 1, 0.000202, 0.000202
Trapezoidal, 2.000000, 1, 1, 0.000206, 0.000206
Trapezoidal, 2.000000, 1, 1, 0.000236, 0.000236
Trapezoidal, 2.000000, 1, 1, 0.000205, 0.000205
Trapezoidal, 2.000000, 1, 1, 0.000234, 0.000234
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
Trapezoidal, 2.000000, 1, 1, 0.000206, 0.000206
Trapezoidal, 2.000000, 1, 1, 0.000203, 0.000203
